"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2022-01-01 ~ 2022-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1375","부산광역시 서구 동대신동3가","190","0190","0000","동대센츄럴타운","82.5900","202212","24","23,000","-","11","-","-","2003","구덕로346번길 4","-","중개거래","부산 서구","-"
"1376","부산광역시 서구 동대신동3가","63-245","0063","0245","정림파크","69.1200","202208","14","10,000","-","6","-","-","1989","망양로111번길 18-8","-","중개거래","부산 서구","-"
"1377","부산광역시 서구 동대신동3가","355-1","0355","0001","타워별장","93.5300","202208","10","15,000","-","1","-","-","1991","구덕로334번길 26","-","직거래","-","-"
"1378","부산광역시 서구 동대신동3가","553","0553","0000","브라운스톤하이포레","74.4400","202207","18","40,000","-","11","-","-","2020","동대로19번길 32","-","직거래","-","-"
"1379","부산광역시 서구 동대신동3가","173","0173","0000","문화","66.1200","202207","16","23,500","-","6","-","-","1971","구덕로 350","-","중개거래","부산 서구","-"
"1380","부산광역시 서구 동대신동3가","63-183","0063","0183","덕산","130.9800","202207","11","22,500","-","4","-","-","1981","망양로111번길 12","-","직거래","-","-"
"1381","부산광역시 서구 동대신동3가","357-2","0357","0002","한영리더스","43.4100","202206","11","16,900","-","11","-","-","2017","대영로73번길 75","-","중개거래","부산 서구","-"
"1382","부산광역시 서구 동대신동3가","63-183","0063","0183","덕산","105.1600","202205","14","15,700","-","1","-","-","1981","망양로111번길 12","-","중개거래","부산 서구","-"
"1383","부산광역시 서구 동대신동3가","173","0173","0000","문화","66.1200","202205","02","22,500","-","7","-","-","1971","구덕로 350","-","중개거래","부산 서구","-"
"1384","부산광역시 서구 동대신동3가","200","0200","0000","에덴빌리지","66.6500","202204","26","20,500","-","8","-","-","2000","구덕로346번길 16","-","중개거래","부산 서구","-"
"1385","부산광역시 서구 동대신동3가","553","0553","0000","브라운스톤하이포레","84.9400","202203","19","67,000","-","11","-","-","2020","동대로19번길 32","-","중개거래","부산 서구","-"
"1386","부산광역시 서구 동대신동3가","173","0173","0000","문화","66.1200","202203","10","22,400","-","2","-","-","1971","구덕로 350","-","중개거래","부산 서구","-"
"1387","부산광역시 서구 동대신동3가","63-183","0063","0183","덕산","131.6000","202203","01","17,500","-","4","-","-","1981","망양로111번길 12","-","중개거래","부산 서구","-"
"1388","부산광역시 서구 동대신동3가","173","0173","0000","문화","56.2000","202202","07","20,300","-","4","-","-","1971","구덕로 350","-","중개거래","부산 서구","-"
"1389","부산광역시 서구 동대신동3가","553","0553","0000","브라운스톤하이포레","59.9200","202201","28","51,000","-","11","-","-","2020","동대로19번길 32","-","중개거래","부산 서구","-"
"1390","부산광역시 서구 동대신동3가","173","0173","0000","문화","56.2000","202201","08","20,200","-","4","-","-","1971","구덕로 350","-","중개거래","부산 서구","-"
"1391","부산광역시 서구 서대신동1가","34-2","0034","0002","대신에코팰리스","49.0600","202206","16","21,000","-","7","-","-","2018","부용로 33","-","중개거래","부산 서구","-"
"1392","부산광역시 서구 서대신동1가","50-6","0050","0006","유니온캐슬","84.4700","202206","10","20,000","-","3","-","-","2003","부용로 15","-","중개거래","부산 서구","-"
"1393","부산광역시 서구 서대신동1가","283","0283","0000","대신푸르지오1차","84.7252","202206","08","60,000","-","4","-","-","2018","대영로38번길 11","-","직거래","-","-"
"1394","부산광역시 서구 서대신동1가","34-2","0034","0002","대신에코팰리스","49.0600","202205","23","21,000","-","11","-","-","2018","부용로 33","-","중개거래","부산 서구","-"
"1395","부산광역시 서구 서대신동1가","283","0283","0000","대신푸르지오1차","84.6518","202205","20","70,000","-","31","-","-","2018","대영로38번길 11","-","직거래","-","-"
"1396","부산광역시 서구 서대신동1가","283","0283","0000","대신푸르지오1차","84.9404","202205","18","60,000","-","22","-","-","2018","대영로38번길 11","-","직거래","-","-"
"1397","부산광역시 서구 서대신동1가","283","0283","0000","대신푸르지오1차","115.8228","202205","17","121,000","-","29","-","-","2018","대영로38번길 11","-","중개거래","부산 사하구 부산 서구","-"
"1398","부산광역시 서구 서대신동1가","143","0143","0000","에르모사","75.3600","202205","14","26,050","-","4","-","-","2011","대영로38번길 18","-","중개거래","부산 서구","-"
"1399","부산광역시 서구 서대신동1가","283","0283","0000","대신푸르지오1차","84.6518","202204","26","79,500","-","29","-","-","2018","대영로38번길 11","-","중개거래","부산 서구","-"
"1400","부산광역시 서구 서대신동1가","54-5","0054","0005","서대신부백더자연애아파트","40.2400","202204","25","20,000","-","11","-","-","2019","대영로46번길 7","-","중개거래","부산 사하구","-"
"1401","부산광역시 서구 서대신동1가","122-3","0122","0003","효정빌라","36.6500","202204","20","8,000","-","7","-","-","2003","고운들로 110","-","직거래","-","-"
"1402","부산광역시 서구 서대신동1가","143","0143","0000","에르모사","78.2400","202203","29","23,000","-","8","-","-","2011","대영로38번길 18","-","중개거래","부산 서구","-"
"1403","부산광역시 서구 서대신동1가","283","0283","0000","대신푸르지오1차","59.8790","202203","26","55,200","-","5","-","-","2018","대영로38번길 11","-","중개거래","부산 서구","-"
"1404","부산광역시 서구 서대신동1가","54-5","0054","0005","서대신부백더자연애아파트","40.2400","202203","25","18,500","-","9","-","-","2019","대영로46번길 7","-","중개거래","부산 서구","-"
"1405","부산광역시 서구 서대신동1가","283","0283","0000","대신푸르지오1차","84.6518","202203","05","82,000","-","30","-","-","2018","대영로38번길 11","-","중개거래","부산 사하구","-"
"1406","부산광역시 서구 서대신동1가","54-17","0054","0017","유니온캐슬2차","67.5200","202203","01","20,750","-","9","-","-","2004","대영로46번길 17","-","중개거래","부산 서구","-"
"1407","부산광역시 서구 서대신동1가","50-3","0050","0003","미소드림","47.3510","202202","12","21,000","-","9","-","-","2017","구덕로 275-24","-","중개거래","부산 서구","-"
"1408","부산광역시 서구 서대신동1가","2-5","0002","0005","하나로5차","78.4400","202201","15","21,000","-","3","-","-","2003","구덕로 269","-","중개거래","부산 서구","-"
"1409","부산광역시 서구 서대신동1가","283","0283","0000","대신푸르지오1차","84.7252","202212","20","59,000","-","8","-","-","2018","대영로38번길 11","-","중개거래","부산 서구","-"
"1410","부산광역시 서구 서대신동1가","283","0283","0000","대신푸르지오1차","84.9404","202211","26","58,500","-","32","-","-","2018","대영로38번길 11","-","중개거래","부산 서구","-"
"1411","부산광역시 서구 서대신동1가","283","0283","0000","대신푸르지오1차","84.6565","202211","17","66,800","-","29","-","-","2018","대영로38번길 11","-","중개거래","부산 서구","-"
"1412","부산광역시 서구 서대신동1가","283","0283","0000","대신푸르지오1차","115.8228","202211","17","97,000","-","29","-","-","2018","대영로38번길 11","-","중개거래","부산 서구","-"
"1413","부산광역시 서구 서대신동1가","54-5","0054","0005","서대신부백더자연애아파트","39.8200","202211","16","18,720","-","7","-","-","2019","대영로46번길 7","-","직거래","-","-"
"1414","부산광역시 서구 서대신동1가","283","0283","0000","대신푸르지오1차","102.7921","202211","16","67,300","-","31","-","-","2018","대영로38번길 11","-","직거래","-","-"
"1415","부산광역시 서구 서대신동1가","283","0283","0000","대신푸르지오1차","74.6135","202211","02","61,000","-","31","-","-","2018","대영로38번길 11","-","중개거래","부산 서구","-"
"1416","부산광역시 서구 서대신동1가","40","0040","0000","용문빌리지","81.6600","202210","08","24,900","-","6","-","-","2003","구덕로 275-3","-","중개거래","부산 서구","-"
"1417","부산광역시 서구 서대신동1가","283","0283","0000","대신푸르지오1차","84.9404","202210","01","60,000","-","4","-","-","2018","대영로38번길 11","-","직거래","-","-"
"1418","부산광역시 서구 서대신동1가","283","0283","0000","대신푸르지오1차","84.6565","202209","28","69,500","-","13","-","-","2018","대영로38번길 11","-","중개거래","부산 서구","-"
"1419","부산광역시 서구 서대신동1가","2-5","0002","0005","하나로5차","79.5400","202207","25","23,000","-","6","-","-","2003","구덕로 269","-","중개거래","부산 서구","-"
"1420","부산광역시 서구 서대신동1가","35-3","0035","0003","에메랄드21","99.6300","202206","16","23,900","-","4","-","-","2002","구덕로265번길 14-5","-","중개거래","부산 서구","-"
"1421","부산광역시 서구 서대신동2가","570","0570","0000","대신푸르지오2차","84.9585","202212","27","50,000","-","12","-","-","2020","고운들로 181","-","직거래","-","-"
"1422","부산광역시 서구 서대신동2가","270","0270","0000","보람","84.9750","202212","22","27,800","-","13","-","-","2005","대영로 24","-","중개거래","부산 서구","-"
"1423","부산광역시 서구 서대신동2가","5-3","0005","0003","석포로얄캐슬2차","84.8500","202211","08","22,500","-","2","-","-","2003","구덕로315번길 18","-","중개거래","부산 서구","-"
"1424","부산광역시 서구 서대신동2가","270","0270","0000","보람","84.9750","202211","08","27,000","-","4","-","-","2005","대영로 24","-","직거래","-","-"
"1425","부산광역시 서구 서대신동2가","118-7","0118","0007","한우리빌리지5차","67.0600","202211","05","26,500","-","8","-","-","2018","구덕로295번길 13","-","중개거래","부산 서구","-"
"1426","부산광역시 서구 서대신동2가","47","0047","0000","대신메트로빌","84.9400","202210","30","26,000","-","8","-","-","2011","대영로45번길 26","-","중개거래","부산 서구","-"
"1427","부산광역시 서구 서대신동2가","35-12","0035","0012","GL타운B","61.9600","202210","05","22,950","-","12","-","-","2015","구덕로315번길 7","-","중개거래","부산 서구","-"
"1428","부산광역시 서구 서대신동2가","473-2","0473","0002","자유","84.5000","202209","26","13,800","-","6","-","-","1993","시약로 11","-","중개거래","부산 서구","-"
"1429","부산광역시 서구 서대신동2가","102","0102","0000","위너스빌","84.2300","202209","19","22,900","-","10","-","-","2003","구덕로295번길 10","-","중개거래","부산 서구","-"
"1430","부산광역시 서구 서대신동2가","270","0270","0000","보람","84.1500","202209","17","30,000","-","1","-","-","2005","대영로 24","20221231","중개거래","부산 서구","-"
"1431","부산광역시 서구 서대신동2가","195","0195","0000","보현빌리지","162.4150","202209","13","52,500","-","5","-","-","1992","대영로45번길 53","20230327","중개거래","부산 서구","-"
"1432","부산광역시 서구 서대신동2가","47","0047","0000","대신메트로빌","84.9400","202208","25","22,000","-","2","-","-","2011","대영로45번길 26","-","중개거래","부산 서구","-"
"1433","부산광역시 서구 서대신동2가","14","0014","0000","오션스카이블루","48.3900","202208","06","20,500","-","12","-","-","2014","구덕로321번길 23","-","중개거래","부산 서구","-"
"1434","부산광역시 서구 서대신동2가","473","0473","0000","대신자유","84.2200","202207","04","18,600","-","3","-","-","1993","시약로 11","-","중개거래","부산 서구","-"
"1435","부산광역시 서구 서대신동2가","278-2","0278","0002","서대신엔스타(278-2)","23.4300","202206","23","8,300","-","12","-","-","2013","대영로6번길 6","-","직거래","-","-"
"1436","부산광역시 서구 서대신동2가","473","0473","0000","대신자유","84.2200","202206","05","21,700","-","4","-","-","1993","시약로 11","-","직거래","-","-"
"1437","부산광역시 서구 서대신동2가","270","0270","0000","보람","84.9750","202206","01","33,000","-","13","-","-","2005","대영로 24","-","중개거래","부산 서구","-"
"1438","부산광역시 서구 서대신동2가","47","0047","0000","대신메트로빌","84.9400","202205","24","26,700","-","7","-","-","2011","대영로45번길 26","-","중개거래","부산 서구","-"
"1439","부산광역시 서구 서대신동2가","77","0077","0000","향원에이스타운(77)","72.4300","202205","04","24,000","-","5","-","-","2001","구덕로301번길 22","-","중개거래","부산 서구","-"
"1440","부산광역시 서구 서대신동2가","14","0014","0000","오션스카이블루","48.3300","202205","02","19,000","-","11","-","-","2014","구덕로321번길 23","-","중개거래","부산 서구","-"
